iter	Passed	Remaining
421	4467	6118
422	4471	6099
423	4479	6085
424	4486	6070
425	4499	6062
426	4507	6048
427	4518	6038
428	4535	6036
429	4541	6020
430	4557	6016
431	4563	5999
432	4570	5984
433	4583	5978
434	4596	5970
435	4605	5957
436	4617	5948
437	4633	5945
438	4643	5934
439	4659	5930
440	4671	5921
441	4675	5902
442	4693	5901
443	4711	5900
444	4727	5896
445	4736	5883
446	4748	5874
447	4758	5863
448	4770	5853
449	4780	5843
450	4801	5844
451	4814	5837
452	4821	5821
453	4825	5803
454	4834	5790
455	4845	5780
456	4854	5767
457	4867	5759
458	4880	5752
459	4886	5736
460	4902	5732
461	4918	5727
462	4927	5714
463	4938	5705
464	4949	5694
465	4955	5678
466	4969	5671
467	4973	5653
468	4980	5639
469	4986	5622
470	4995	5610
471	5008	5602
472	5016	5588
473	5030	5582
474	5037	5568
475	5051	5560
476	5063	5552
477	5071	5538
478	5083	5528
479	5090	5514
480	5096	5499
481	5105	5486
482	5113	5473
483	5127	5466
484	5135	5452
485	5143	5440
486	5152	5427
487	5165	5419
488	5174	5407
489	5191	5402
490	5206	5397
491	5212	5381
492	5217	5365
493	5223	5349
494	5228	5333
495	5233	5317
496	5239	5302
497	5244	5286
498	5250	5271
499	5254	5254
500	5259	5238
501	5264	5222
502	5268	5205
503	5273	5189
504	5277	5173
505	5282	5157
506	5288	5142
507	5293	5126
508	5298	5111
509	5303	5095
510	5308	5079
511	5313	5064
512	5318	5048
513	5323	5033
514	5328	5017
515	5334	5003
516	5338	4987
517	5343	4972
518	5348	4956
519	5353	4941
520	5357	4925
521	5361	4909
522	5365	4893
523	5370	4878
524	5374	4862
525	5379	4847
526	5384	4832
527	5389	4817
528	5393	4801
529	5397	4786
530	5402	4771
531	5406	4756
532530	5430	47533531	5435	47534532	5441	4767
533	5451	4757
534	5457	4743
535	5461	4727
536	5468	4714
537	5473	4700
538	5483	4689
539	5491	4678
540	5503	4669
541	5510	4656
542	5519	4645
543	5530	4636
544	5537	4622
545	5545	4611
546	5552	4598
547	5556	4583
548	5565	4572
549	5571	4558
550	5578	4545
551	5586	4534
552	5593	4521
553	5597	4506
554	5602	4492
555	5608	4478
556	5616	4467
557	5639	4467
558	5649	4456
559	5653	4442
560	5658	4427
561	5666	4415
562	5671	4402
563	5679	4390
564	5688	4379
565	5698	4369
566	5703	4355
567	5709	4342
568	5720	4333
569	5727	4320
570	5737	4310
571	5745	4299
572	5757	4290
573	5763	4277
574	5776	4269
575	5781	4255
576	5787	4242
577	5795	4231
578	5800	4217
579	5804	4203
580	5810	4190
581	5817	4178
582	5829	4169
583	5836	4157
584	5843	4145
585	5852	4134
586	5859	4122
587	5864	4109
588	5871	4096
589	5881	4087
590	5889	4075
591	5893	4062
592	5900	4049
593	5908	4038
594	5915	4026
595	5925	4016
596	5933	4005
597	5940	3993
598	5945	3980
599	5952	3968
600	5961	3957
601	5972	3948
602	5977	3935
603	5987	3925
604	5997	3915
605	6008	3906
606	6013	3893
607	6022	3882
608	6028	3870
609	6043	3864
610	6048	3850
611	6067	3846
612	6075	3835
613	6087	3827
614	6094	3815
615	6104	3805
616	6110	3793
617	6124	3785
618	6131	3773
619	6142	3765
620	6155	3756
621	6161	3744
622	6171	3734
623	6176	3721
624	6185	3711
625	6193	3700
626	6204	3690
627	6211	3679
628	6219	3668
629	6226	3656
630	6234	3645
631	6242	3634
632	6246	3621
633	6256	3611
634	6264	3600
635	6272	3589
636	6278	3577
637	6286	3566
638	6292	3554
639	6299	3543
640	6304	3530
641	6314	3520
642	6321	3509
643	6327	3497
644	6337	3487
645	6343	3475
646	6350	3464
647	6358	3454
648	6365	3442
649	6371	3430
650	6381	3420
651	6388	3409
652	6397	3399
653	6404	3388
654	6417	3380
655	6425	3369
656	6436	3360
657	6446	3350
658	6455	3340
659	6460	3328
660	6480	3323
661	6491	3314
662	6498	3303
663	6505	3292
664	6512	3280
665	6521	3270
666	6530	3260
667	6549	3255
668	6558	3244
669	6566	3234
670	6575	3224
671	6584	3213
672	6594	3203
673	6601	3192
674	6610	3182
675	6618	3172
676	6627	3162
677	6632	3150
678	6638	3138
679	6646	3127
680	6655	3117
681	6664	3107
682	6669	3095
683	6682	3087
684	6691	3077
685	6701	3067
686	6710	3057
687	6719	3047
688	6727	3036
689	6733	3025
690	6741	3014
691	6751	3004
692	6755	2992
693	6761	2981
694	6765	2969
695	6777	2960
696	6785	2949
697	6793	2939
698	6801	2928
699	6811	2919
700	6820	2909
701	6829	2898
702	6833	2886
703	6840	2876
704	6848	2865
705	6860	2856
706	6869	2847
707	6888	2840
708	6903	2833
709	6908	2821
710	6921	2813
711	6929	2802
712	6939	2793
713	6948	2783
714	6952	2771
715	6960	2760
716	6973	2752
717	6983	2742
718	6996	2734
719	7007	2725
720	7013	2713
721	7024	2704
722	7031	2693
723	7035	2682
724	7050	2674
725	7057	2663
726	7064	2652
727	7073	2642
728	7078	2631
729	7087	2621
730	7095	2610
731	7105	2601
732	7111	2590
733	7121	2580
734	7129	2570
735	7133	2558
736	7140	2547
737	7153	2539
738	7165	2530
739	7171	2519
740	7185	2511
741	7191	2500
742	7202	2491
743	7209	2480
744	7216	2470
745	7224	2459
746	7235	2450
747	7241	2439
748	7249	2429
749	7255	2418
750	7265	2409
751	7273	2398
752	7277	2387
753	7286	2377
754	7303	2369
755	7322	2363
756	7330	2353
757	7336	2342
758	7343	2331
759	7354	2322
760	7369	2314
761	7380	2305
762	7399	2298
763	7405	2287
764	7414	2277
765	7421	2267
766	7428	2256
767	7438	2247
768	7443	2236
769	7450	2225
770	7463	2216
771	7470	2206
772	7476	2195
773	7481	2184
774	7486	2173
775	7493	2163
776	7498	2152
777	7505	2141
778	7511	2130
779	7517	2120
780	7523	2109
781	7534	2100
782	7543	2090
783	7547	2079
784	7551	2068
785	7563	2059
786	7568	2048
787	7576	2038
788	7583	2027
789	7591	2018
790	7596	2007
791	7604	1997
792	7611	1986
793	7616	1976
794	7627	1966
795	7635	1956
796	7641	1946
797	7645	1935
798	7649	1924
799	7654	1913
800	7658	1902
801	7661	1891
802	7665	1880
803	7670	1870
804	7674	1859
805	7678	1848
806	7682	1837
807	7688	1826
808	7692	1816
809	7696	1805
810	7700	1794
811	7704	1783
812	7710	1773
813	7714	1762
814	7719	1752
815	7723	1741
816	7727	1730
817	7731	1720
818	7735	1709
819	7741	1699
820	7744	1688
821	7750	1678
822	7754	1667
823	7758	1657
824	7761	1646
825	7765	1635
826	7768	1625
827	7772	1614
828	7776	1603
829	7779	1593
830	7782	1582
831	7786	1572
832	7790	1561
833	7793	1551
834	7797	1540
835	7800	1530
836	7803	1519
837	7807	1509
838	7810	1498
839	7814	1488
840	7818	1478
841	7821	1467
842	7824	1457
843	7828	1446
844	7832	1436
845	7835	1426
846	7838	1415
847	7841	1405
848	7845	1395
849	7848	1385
850	7851	1374
851	7854	1364
852	7857	1354
853	7861	1343
854	7864	1333
855	7867	1323
856	7870	1313
857	7873	1303
858	7876	1292
859	7879	1282
860	7883	1272
861	7886	1262
862	7889	1252
863	7892	1242
864	7895	1232
865	7899	1222
866	7902	1212
867	7905	1202
868	7908	1192
869	7911	1182
870	7915	1172
871	7918	1162
872	7921	1152
873	7924	1142
874	7927	1132
875	7931	1122
876	7934	1112
877	7937	1102
878	7940	1093
879	7943	1083
880	7946	1073
881	7949	1063
882	7952	1053
883	7955	1043
884	7958	1034
885	7961	1024
886	7964	1014
887	7967	1004
888	7970	995
889	7973	985
890	7976	975
891	7979	966
892	7983	956
893	7986	946
894	7989	937
895	7992	927
896	7995	918
897	7998	908
898	8001	898
899	8004	889
900	8007	879
901	8010	870
902	8013	860
903	8016	851
904	8019	841
905	8022	832
906	8025	822
907	8028	813
908	8031	804
909	8034	794
910	8037	785
911	8041	775
912	8044	766
913	8047	757
914	8050	747
915	8053	738
916	8056	729
917	8059	719
918	8062	710
919	8065	701
920	8069	692
921	8072	682
922	8075	673
923	8078	664
924	8081	655
925	8084	646
926	8087	636
927	8090	627
928	8093	618
929	8096	609
930	8099	600
931	8102	591
932	8105	582
933	8108	572
934	8111	563
935	8114	554
936	8117	545
937	8120	536
938	8123	527
939	8126	518
940	8129	509
941	8133	500
942	8136	491
943	8139	482
944	8142	473
945	8145	464
946	8148	456
947	8151	447
948	8154	438
949	8157	429
950	8160	420
951	8163	411
952	8166	402
953	8169	393
954	8173	385
955	8176	376
956	8179	367
957	8182	358
958	8185	349
959	8189	341
960	8192	332
961	8195	323
962	8198	315
963	8201	306
964	8204	297
965	8208	288
966	8211	280
967	8214	271
968	8218	262
969	8220	254
970	8224	245
971	8227	236
972	8230	228
973	8233	219
974	8236	211
975	8239	202
976	8242	194
977	8245	185
978	8248	176
979	8251	168
980	8253	159
981	8256	151
982	8260	142
983	8263	134
984	8265	125
985	8268	117
986	8271	108
987	8274	100
988	8277	92
989	8280	83
990	8282	75
991	8285	66
992	8288	58
993	8291	50
994	8294	41
995	8297	33
996	8299	24
997	8302	16
998	8305	8
999	8308	0
77	7
999	7780	0
