iter	Logloss
121	0.3721155538
122	0.3705237125
123	0.3689448569
124	0.3673991854
125	0.366045126	0126	0.364675127	0127	0.3627261349
1128	0.3893933987
129	0.3884499314
130	0.3871005116131	0.3566674462
132	0.3550645685
1133	0.3831386263
134	0.3818845427135	0.3507905971
136	0.3493514515
137	0.3479181609
138	0.3465537221
139	0.3453215223
140	0.3442275325
141	0.3425465169
142	0.3410510222
143	0.3395636943
1144	0.36818877
145	0.3668467275
146	0.3652587812
147	0.3641279898
148	0.3629933222
149	0.3618063496
1150	0.3303276438
151	0.329437693
152	0.3283685734
153	0.3271647838
154	0.3260899621
155	0.3248702817
156	0.32375447
157	0.3227369057
158	0.321740317
159	0.3205597207
160	0.3194151237
161	0.3182689671
162	0.3171973451
163	0.3157282526
164	0.3148721572
165	0.314296142
166	0.3132449658
167	0.3121251154
168	0.3109207641
169	0.3096831543
170	0.3085305894
171	0.3074433808
172	0.3063695653
173	0.3050506434
174	0.3041431348
175	0.3030711304
176	0.301939013
177	0.3007511797
178	0.2998844719
179	0.298676083
180	0.2977658451
181	0.2966640573
182	0.2956754655
183	0.2946022382
184	0.2934798312
185	0.2925228976
186	0.2914466889
187	0.2908008541
188	0.2896526811
189	0.2886454309
190	0.2876561618
191	0.2868124788
192	0.2858279702
193	0.2847900166
194	0.2837294014
195	0.2826482493
196	0.2817359659
197	0.2807556831
198	0.2798832832
199	0.2789096194
200	0.2778746542
201	0.2773132033
202	0.27629581
203	0.2752260736
204	0.2743423855
205	0.2732916928
206	0.2723374265
207	0.2713836758
208	0.2705595638
209	0.2696751716
210	0.2686013788
211	0.2677691137
212	0.2669236835
213	0.2660435573
214	0.2654931947
215	0.2647396189
216	0.2639115784
217	0.2629248195
218	0.2618808195
219	0.2608220	0.2220	0.2599221	0.2221	0.2591222	0.222	0.25821223	0.291417252
224	0.2904320598
225	0.2897284036
226	0.2888710913
227	0.2879717516
228	0.2874912255
229	0.2866896987
230	0.2859795484
231	0.231	0.25188232	0.232	0.25123233	0.233	0.25049234	0.234	0.24984235	0.282389619
236	0.2815574985
237	0.2807302518
238	0.238	0.2469653615
239	0.246094505
240	0.2452293313
241	0.2444465988
242	0.243746033
243	0.2429610954
244	0.2421800925
245	0.2412143059
246	0.240487809
247	0.2398097842
248	0.23889532
249	0.2381658862
250	0.2373093487
251	0.2366408796
252	0.2361842075
253	0.2355162381
254	0.23471255	0.255	0.2340942645
256	0.2333301351
257	0.232626472
258	0.23196259	0.2668037474
260	0.260	0.23092261	0.2653689377
262	0.2647053044
263	0.2643031386
264	0.2636244427
265	0.2630304569
266	0.266	0.2274007665
267	0.2265906438
268	0.2259295209
269	0.2253673535
270	0.2247981831
271	0.223929967
272	0.22352273	0.2586493771
274	0.2579779996
275	0.2575906061
276	0276	0.220730277	0.2566081761
278	0.2559775883
279	0.2554396486
280	0.2549033186
281	0.2544292197
282	0.2539842498
283	0.2534235993
284	0.2530342187
285	0.2524402314
286	0.2518500525
287	0.251448729
288	0.2509364824
289	0.2507581898
290	0.2502874739
291	0.2496803578
292	0.2492312957
293	0.2485560278
294	0.2480822551
295	0.2475139489
296	0.2469722957
297	0.2463466601
298	0.2456699993
299	0.2450943847
300	0.2444708877
301	0.2440313413
302	0.2434997164
303	0.2430193942
304	0.24264858
305	0.2423899547
306	0.2418201734
307	0.2412796387
308	0.2409172453
309	0.2405206107
310	0.2403249405
311	0.2397781563
312	0.2394242478
313	0.2389968057
314	0.2384160866
315	0.2379265432
316	0.2373927394
317	0.2368163533
318	0.2363840018
319	319	0.1992978320	320	0.1988322321	321	0.1983818446
322	0.198021323	0.2342346282
324	0.2337939801
325	0.2334163195
326	0.2328922691
327	0.2324743141
328	0.2320605359
329	0329	0.194807867
330	0.1945613116
331	0.1942904735
332	0.1939174871
333	0.1935336134
334	0.1931848246
335	0.1925805713
336	0.1921916908
337	0.1917946078
338	0.1914372528
339	0.1909301298
340	0.1904007362
341	0.1899140762
342	0.1894775581
343	0.1344	0.2256344	0.1886889357
345	0.1883188684
346	0.1879611324
347	0.1348	0.2240976158
349	0.2237550188
350349	0.2262233204
350	0.22580120352	0.2224581704
353	0.2220187751
354	0.221575683
355	0.2213462052
356	0.2209309718
357	356	0.2234659687
357	0.2232520359	0.2199395033
360	0.2196046451
361	0.2192414725
362	0.2189015363
363	0.2186584418
364	0.2183296349
365	0.2180194974
366	0.2177310431
367	0.2173901589
368	0.2171642098
369	0.2169025287
370	0.216532373
371	0.2162443139
372	0.2159727109
373	0.2156290628
374	0.2153330729
375	0.2149846813
376	0.2146636604
377	0.2142197208
378	0.2139020555
379	0.2134826504
380	0.2131362965
381	0.2128482832
382	0.2124255229
383	0.2120861095
384	0.2118884484
385	0.2114851506
386	0.2111451729
387	0.2109111508
388	0.2104678839
389	0.2101713544
390	0.2099291893
391	0.209571932
392	0.2093208911
393	0.2090760275
394	0.2088568815
395	0.2085823976
396	0.2083196772
397	0.2080611758
398	0.2077920361
399	0.2074430709
400	0.2071070323
401	0.2068847784
402	0.2066498269
403	0.2064148251
404	0.2061309825
405	0.2059122896
406	0.2056323531
407	0.2053900722
408	0.2051641687
409	0.2049099887
410	0.2047233281
411	0.2044080352
412	0.2040970294
413	0.2037983312
414	0.2034916169
415	0.2032302075
416	0.203054524
417	0.2028240343
418	0.2027173161
419	0.2026000964
420	0.2023489291
421	0.2021344191
422	0.2018454858
423	0.2016213619
424	0.2014123842
425	0.2012990841
426	0.2010550214
427	0.200802722
428	0.200527561
429	0.2002830695
430	0.2001798864
431	0.1998667471
432	0.1995446466
433	0.1993515195
434	0.1991535109
435	0.198844737
436	0.198592851
437	0.1983574816
438	0.1981009304
439	0.1978723401
440	0.197440	0.15441	0.19441	0.158442	0.1442	0.1587443	0.1443	0.1584392095
444	0.1582459648
445	0.1580518328
446	0.1577993622
447	0.1574832676
448	0.1573119078
449	0.1570267713
450	0.1567173134
451	0.156459385
452	0.1562414506
453	0.1560918365
454	0.1558575223
455	0.1556726233
456	0.1554865208
457	0.1553364268
458	0.1551074589
459	0.1549149193
460	0.1546442403
461	0.1545091226
462	0.1541867924
463	0.1539439882
464	0.1537314962
465	0.1535343083
466	0.1533226373
467	0.1531542731
468	0.1529362723
469	0.1526512014
470	0.1524211341
471	0.1522472163
472	0.1520419273
473	0.1517501889
474	0.1515080361
475	0.1513014215
476	0.1511192176
477	0.1509901277
478	0.1507517128
479	0.1505404426
480	0.1503105481
481	0.1500794018
482	0.1499285473
483	0.1496608065
484	0.1493634293
485	0.1491876033
486	0.1490075851
487	0.1488565456
488	0.1487060132
489	0.1485702688
490	0.1483695334
491	0.1482614328
492	0.1481602141
493	0.1479982268
494	0.1477948904
495	0.1476825385
496	0.1474676223
497	0.1472473996
498	0.1469959844
499	0.1467724406
500	0.1466083501
501	0.1464503487
502	0.1462871659
503	0.1461539193
504	0.1460056411
505	0.145785371
506	0.1455966089
507	0.1454094945
508	0.1452969779
509	0.1451537445
510	0.1449743738
511	0.1448237443
512	0.1446410888
513	0.1444303004
514	0.1442312797
515	0.1441012978
516	0.143933443
517	0.143752452
518	0.1435745711
519	0.1434690562
520	0.1432914202
521	0.143156194
522	0.1430499006
523	0.14289112
524	0.1427849713
525	0.1425721288
526	0.1423853126
527	0.1422995213
528	0.1421254729
529	0.1419726957
530	0.1418373495
531	0.1416523356
532	0.1414548403
533	0.141388384
534	0.1412128124
535	0.1410356341
536	0.1408550429
537	0.1406328802
538	0.1405607737
539	0.1404105315
540	0.1402509927
541	0.1401183525
542	0.1400096945
543	0.1398614009
544	0.1396929432
545	0.1395223738
546	0.1393590104
547	0.1392598883
548	0.1391273763
549	0.138977928
550	0.1387965541
551	0.138585959
552	0.1384620425
553	0.1383459969
554	0.1381853514
555	0.1380190651
556	0.1379602582
557	0.1377847804
558	0.137665615
559	0.1374894541
560	0.1373975984
561	0.1372463055
562	0.137102477
563	0.1369736377
564	0.1368304956
565	0.1367032075
566	0.1365936938
567	0.1364868491
568	0.1363817423
569	0.1362272301
570	0.136075584
571	0.1359921787
572	0.1358813361
573	0.1357059868
574	0.1355407326
575	0.1354414702
576	0.1354003968
577	0.1352567084
578	0.1350692343
579	0.1349626977
580	0.1348433727
581	0.1348076931
582	0.1346215751
583	0.1344960167
584	0.1344938163
585	0.1343840606
586	0.1342800715
587	0.1341931083
588	0.1340528772
589	0.1339620208
590	0.1338690144
591	0.133721767
592	0.1336706148
593	0.1335233929
594	0.1334149173
595	0.1332421089
596	0.1331412158
597	0.1330193487
598	0.132925526
599	0.1328081731
600	0.1327668421
601	0.1326514106
602	0.132552772
603	0.1324553882
604	0.1323720934
605	0.1322395496
606	0.1320701579
607	0.1319277739
608	0.1317950708
609	0.1316959775
610	0.1315387717
611	0.1314055863
612	0.1313409174
613	0.1312431148
614	0.1311160439
615	0.1310384046
616	0.1309052714
617	0.1307695166
618	0.1306357368
619	0.1305619427
620	0.1304780726
621	0.1303612601
622	0.130283512
623	0.1302347422
624	0.1300951776
625	0.1299645627
626	0.1298680488
627	0.1297929588
628	0.1296966314
629	0.1296459682
630	0.1295424039
631	0.1294008128
632	0.129343026
633	0.1292936185
634	0.1291627789
635	0.1290429511
636	0.1289055344
637	0.1288028041
638	0.1287214634
639	0.1286204849
640	0.1285450553
641	0.1284314516
642	0.128276496
643	0.1281811946
644	0.1280388373
645	0.127944763
646	0.1278141437
647	0.1277212285
648	0.1276293164
649	0.1275519451
650	0.1274319319
651	0.1273360615
652	0.1272610869
653	0.1271417846
654	0.1270525253
655	0.1269160197
656	0.1267960468
657	0.1267011487
658	0.1266119691
659	0.1265005159
660	0.1263769536
661	0.1262621859
662	0.126176544
663	0.1260621178
664	0.1259850196
665	0.1258161117
666	0.1257216494
667	0.1256126164
668	0.1255534567
6669	0.13326635696670	0.1331766838
671	0.1331021357
672	0.1330156621
673	0.1329267145
674	0.1328416525
675	0.1327393595
676	0.1326758125
677	0.1325433654
678	0.1324775909
679	0.1323600178
680	0.1322903739
681	0.1322866943
682	0.1322120957
683	0.1321458953
684	0.1320367021
685	0.1319619615
686	0.1318542475
687	0.1317605761
688	0.1317035147
689	0.1316378255
690	0.131547257
691	0.1313663015
692	0.1312743035
693	0.1312299711
694	0.1310516876
695	0.1309587206
696	0.1308559901
697	0.1307262806
698	0.1306529441
699	0.1306184719
700	0.1305562478
701	0.130473593
7702	0.1630886942
703	0.1630136419
704	0.1629283133
705	0.1628600959
706	0.1627955865
707	0.1627334244
708	0.1626285822
709	0.1625877024
710	0.1624973134
711	0.1624123057
712	0.1623138375
713	0.1622773212
714	0.1621701612
715	0.162134697
716	0.162028368
717	0.1619592498
718	0.1618360351
719	0.1617749795
720	0.1617025553
721	0.1616787024
722	0.1616324418
723	0.1615637606
724	0.1615099057
725	0.1614488076
726	0.1613785539
727	0.1613121403
728	0.1612670539
729	0.1611701484
730	0.1611043506
731	0.1610079579
732	0.160978475
733	0.1609044791
734	0.1608593058
735	0.1607839268
736	0.1606851552
737	0.1606230202
738	0.1605611549
739	0.1604987401
740	0.1604708612
741	0.160362551
742	0.160320192
743	0.1602635646
744	0.1601788719
745	0.1600708704
746	0.159979447
747	0.1598819495
748	0.1597905258
749	0.1597280235
750	0.1596717841
751	0.1596079092
752	0.1595476221
753	0.159470288
754	0.1594114631
755	0.1593762443
756	0.1593229006
757	0.1592592442
758	0.1592304747
759	0.1591938356
760	0.1591430533
761	0.1590574459
762	0.1590208358
763	0.1589541564
764	0.158899098
765	0.1588931969
766	0.1588280071
767	0.1587615904
768	0.1587121515
769	0.1586513854
770	0.1585740329
771	0.1584988217
772	0.1584532878
773	0.1583996833
774	0.1583700974
775	0.1582779935
776	0.1581907474
777	0.1581292601
778	0.1580601725
779	0.1579965554
780	0.1579212943
7781	0.1249587181
782	0.1249119374
783	0.1248589549
784	0.1247715571
785	0.12475514147786	0.1246718345
787	0.1245967308
788	0.1245198484
789	0.1244740926
790	0.1244336602
791	0.1243943137
792	0.124365003
793	0.12429601847794	0.12423375997795	0.12416173897796	0.12411970379797	0.12410352979798	0.12406618479799	0.12395450280800	0.1238835313
801	0.1238332358
802	0.1238005848
803	0.1237119521
804	0.12365831805805	0.12360255806	0.1564615981
807	0.1564257672
808808	0.12346493809809	0.12341072810810	0.12338942811811	0.123324812	812	0.1232902276
813	0.123213014
814	0.1231236751
815	0.1230799707
816	0.1230291242
817	0.1230106948
818	0.1229524603
819	0.122910286
820	0.1228515756
821	0.1227897593
822	0.1227424994
823	0.1227237536
824	0.1226628783
825	0.1226034481
826	0.1226013619
827	0.1225494452
828	0.1225046833
829	0.1224927066
830	0.1224427817
831	0.1223996304
832	0.1223392385
833	0.1223018224
834	0.1222453033
835	0.1222111291
836	0.1221553466
837	0.1221124723
838	0.1220700326
839	0.1220424727
840	0.1219952943
841	0.1219691178
842	0.1219175647
843	0.1218603918
844	0.1218172648
845	0.1217695557
846	0.1217124472
847	0.121664613
848	0.1216104344
849	0.1215348818
850	0.1214867388
851	0.121446984
852	0.1213978426
853	0.1213603264
854	0.1213230627
855	0.1212698963
856	0.1211667616
857	0.1211193186
858	0.1210822214
859	0.1210316442
860	0.1209873404
861	0.1209720661
862	0.1209170444
863	0.1208882119
864	0.120857101
865	0.1208020527
866	0.1207413303
867	0.12067868	0.1534930756
869	0.1534372283
870	0.15340498
871	0.1533713905
872	0.153351341
873	0.1532910068
874	0.1532790149
875	0.1532358918
876	0.1531634467
877	0.1531221084
878	0.1530886549
879	0.1530344259
880	0.1529856681
881	0.1529063626
882	0.152888131
883	0.1528518949
884	0.1528065334
885	0.1527617689
886	0.1527197375
887	0.1526862479
888	0.1526615391
889	0.1526422833
890	0.152614201
891	0.1525615408
892	0.15249325
893	0.1524141235
894	0.1523430868
895	0.1522769382
896	0.1522481958
897	0.152238062
898	0.1521958084
899	0.1521631764
900	0.152120398
901	0.1520809708
902	0.1520399185
903	0.1519830158
904	0.1519305206
905	0.1518775193
906	0.1518329991
907	0.1517896316
908	0.15176648
909	0.1517303024
910	0.1517011701
911	0.1516498758
912	0.1516031791
913	0.1515643977
914	0.1515335404
915	0.1515211295
916	0.1514779124
917	0.1514529239
918	0.1514138761
919	0.1513979755
920	0.1513806611
921	0.1513539702
922	0.1513544578
923	0.1513291428
924	0.1512915342
925	0.1512608661
926	0.1512120206
927	0.1511998904
928	0.1511421705
929	0.1511161256
930	0.1510758399
931	0.1510218506
932	0.1509789496
933	0.1509560006
934	0.1509107823
935	0.1508821326
936	0.1508529542
937	0.1508084945
938	0.1507655335
939	0.150718118
940	0.1506941929
941	0.1506475036
942	0.1505932422
943	0.1505370372
944	0.1505220796
945	0.1504914677
946	0.1504535711
947	0.1504083401
948	0.1503478231
949	0.1503051411
950	0.1502663798
951	0.1502326719
952	0.1501699743
953	0.1501319042
954	0.1501124288
955	0.1500592114
956	0.1500154551
957	0.1499760402
958	0.149936561
959	0.1498982932
960	0.149887643
961	0.149821509
962	0.1497608184
963	0.1497235306
964	0.1496688757
965	0.149605401
966	0.1495716315
967	0.1495204403
968	0.1494832127
969	0.149445333
970	0.1494041642
971	0.1493728979
972	0.1493253168
973	0.1493061748
974	0.1492766119
975	0.149235023
976	0.1492109253
977	0.1491784997
978	0.1491114209
979	0.1490904885
980	0.1490569915
981	0.1490220194
982	0.1489896609
983	0.1489484687
984	0.1489121482
985	0.1488723501
986	0.1488418629
987	0.1488224518
988	0.1487751969
989	0.1486885783
990	0.1486784851
991	0.1486338017
992	0.1485962175
993	0.1485650832
994	0.1485084824
995	0.1484692833
996	0.1484605783
997	0.148415597
998	0.1483771898
999	0.1483204288
152209682
048
